price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_inventory,shipping_option_price,countries_shipped_to,has_urgency_banner,merchant_rating_count,merchant_rating
8.0,100,0,5.0,13,13.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,50,2,33,0.0,138,3.659420289855072
7.0,5000,0,3.44,921,350.0,149.0,152.0,92.0,178.0,0,0,0,0,red,5,2,47,0.0,3566,3.7324733595064497
7.0,5000,0,3.59,677,288.0,101.0,119.0,62.0,107.0,0,0,0,0,red,50,2,33,1.0,5534,3.999819298879653
16.0,1000,1,4.05,580,321.0,109.0,68.0,23.0,59.0,0,0,0,0,beige,50,4,44,0.0,20387,4.1934566145092464
11.0,1000,0,3.78,463,216.0,81.0,69.0,41.0,56.0,0,0,0,0,yellow,50,2,41,0.0,50864,4.079643755898081
9.0,1000,0,4.09,520,281.0,113.0,56.0,30.0,40.0,0,0,0,0,black,13,3,94,0.0,38985,4.064229831986662
5.0,5000,1,3.29,1530,517.0,255.0,256.0,153.0,349.0,0,0,0,0,blue,1,2,26,0.0,4435,3.696054114994363
7.0,1000,1,4.23,207,121.0,43.0,24.0,8.0,11.0,0,0,0,0,green,50,2,36,1.0,4425,4.3324293785310735
9.0,5000,0,3.6,985,388.0,198.0,168.0,77.0,154.0,0,0,0,0,black,50,3,43,0.0,7889,3.99505640765623
1.76,100,0,4.63,35,27.0,5.0,2.0,0.0,1.0,1,0,1,0,white,2,1,45,0.0,10622,4.455940500847298
5.0,5000,0,4.07,824,441.0,165.0,112.0,43.0,63.0,0,0,0,0,gray,50,1,41,0.0,32778,4.048355604368784
8.0,1000,0,4.23,650,373.0,141.0,76.0,34.0,26.0,0,0,0,0,black,50,3,43,0.0,28101,4.114800185046796
4.69,5000,1,3.95,574,274.0,136.0,77.0,38.0,49.0,0,0,0,0,green,3,1,49,0.0,55670,4.1214837434884135
8.0,1000,1,4.15,158,88.0,34.0,18.0,7.0,11.0,0,0,0,0,green,50,2,43,0.0,42514,3.740885355412335
6.0,100,0,3.47,19,6.0,5.0,4.0,0.0,4.0,0,0,0,0,gray,10,2,45,0.0,10600,3.8675471698113206
6.0,10,0,2.33,3,1.0,0.0,0.0,0.0,2.0,0,0,0,0,blue,50,2,41,0.0,32394,3.9246774093968018
6.0,1000,0,3.0,87,22.0,10.0,23.0,10.0,22.0,0,0,0,0,yellow,3,2,20,1.0,232,3.6767241379310343
4.65,50,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,pink,9,1,36,1.0,268,3.8917910447761193
2.67,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,purple,5,1,27,1.0,13,3.692307692307693
11.0,100,1,3.5,10,4.0,2.0,0.0,3.0,1.0,0,0,0,0,red,49,3,30,0.0,12919,4.024460097530769
5.0,100,1,4.0,4,3.0,0.0,0.0,0.0,1.0,0,0,0,0,pink,50,2,41,0.0,19867,4.157547692152816
11.0,1000,1,4.22,223,136.0,43.0,20.0,6.0,18.0,1,0,1,0,purple,5,3,35,1.0,667,3.7661169415292353
7.0,20000,0,3.98,6510,3140.0,1357.0,1154.0,445.0,414.0,0,0,0,0,gray,5,2,41,0.0,43742,4.063965982351059
12.0,1000,0,3.61,171,73.0,30.0,26.0,13.0,29.0,0,0,0,0,white,7,3,54,1.0,4811,4.194554146747038
1.72,1000,1,4.33,18,10.0,5.0,2.0,1.0,0.0,0,0,0,0,yellow,9,1,43,1.0,1373,4.007283321194465
1.72,100,0,4.23,13,7.0,4.0,0.0,2.0,0.0,0,0,0,0,green,3,1,55,0.0,1250,4.0032
8.0,10000,1,4.21,1631,945.0,333.0,201.0,62.0,90.0,1,0,1,0,gray,6,3,38,0.0,1659,4.321880650994575
5.8,1000,1,3.83,52,25.0,7.0,11.0,4.0,5.0,0,0,0,0,red,4,2,43,0.0,28295,3.8099664251634566
7.0,50000,0,4.12,9207,5077.0,1860.0,1185.0,467.0,618.0,0,0,0,0,black,6,2,18,1.0,15538,4.156197708842837
3.66,100,1,3.2,10,4.0,2.0,0.0,0.0,4.0,0,0,0,0,green,50,1,140,0.0,269,3.3382899628252787
3.83,5000,1,3.76,337,163.0,48.0,54.0,27.0,45.0,0,0,0,0,black,50,1,42,0.0,99283,4.285597735765438
13.0,10000,1,4.36,2592,1632.0,531.0,260.0,68.0,101.0,1,0,1,0,black,50,3,33,0.0,23719,4.301066655423922
6.0,5000,1,3.85,817,384.0,160.0,125.0,59.0,89.0,0,0,0,0,blue,1,2,41,0.0,50864,4.079643755898081
8.0,100,0,4.0,13,5.0,5.0,1.0,2.0,0.0,0,0,0,0,multicolor,5,2,23,1.0,129,3.7906976744186047
1.71,50,1,4.67,3,2.0,1.0,0.0,0.0,0.0,0,0,0,0,gray,2,1,31,1.0,3762,3.7974481658692185
12.0,10000,1,3.87,632,303.0,122.0,99.0,35.0,73.0,0,0,0,0,pink,50,3,42,0.0,45524,3.9729373517265616
20.0,50,0,4.17,12,7.0,2.0,2.0,0.0,1.0,0,0,0,0,red,50,6,36,1.0,26,3.923076923076923
9.0,1000,0,4.17,648,347.0,160.0,76.0,33.0,32.0,0,0,0,0,black,50,3,41,0.0,37956,4.030377278954579
2.0,1000,1,3.73,41,17.0,10.0,6.0,2.0,6.0,0,0,0,0,green,2,1,27,0.0,3119,3.909907021481244
5.0,100,1,3.4,25,11.0,3.0,2.0,3.0,6.0,0,0,0,0,black,50,2,35,1.0,98,3.918367346938776
9.0,10000,0,4.14,644,363.0,134.0,71.0,27.0,49.0,0,0,0,0,purple,50,3,43,0.0,3972,3.849194360523666
11.0,100,1,3.56,71,29.0,10.0,15.0,6.0,11.0,0,0,0,0,green,50,3,35,0.0,2782,4.06901509705248
16.0,1000,1,4.27,127,75.0,31.0,9.0,4.0,8.0,1,0,1,0,multicolor,50,4,36,0.0,514,4.217898832684825
7.0,5000,0,3.23,1212,393.0,201.0,198.0,133.0,287.0,0,0,0,0,white,9,2,13,0.0,1686,3.687425860023725
7.0,10000,0,3.93,2526,1269.0,485.0,355.0,153.0,264.0,0,0,0,0,purple,50,2,41,0.0,10501,4.029235310922769
8.0,50000,0,3.69,14568,5946.0,2952.0,2624.0,1310.0,1736.0,0,0,0,0,gray,50,3,78,0.0,78307,3.8402569374385433
8.0,100,0,3.8,15,9.0,1.0,1.0,1.0,3.0,0,0,0,0,gray,50,3,14,0.0,88,4.045454545454546
8.0,10000,0,3.66,864,366.0,168.0,129.0,76.0,125.0,0,0,0,0,white,50,3,24,0.0,4295,3.849592549476135
3.0,100,1,4.04,47,22.0,13.0,6.0,4.0,2.0,0,0,0,0,multicolor,1,1,29,1.0,11401,4.093588281729673
8.0,1000,0,3.12,341,106.0,45.0,62.0,39.0,89.0,0,0,0,0,blue,50,2,138,1.0,7858,3.9531687452277935
6.0,5000,0,3.18,573,174.0,96.0,97.0,69.0,137.0,0,0,0,0,pink,13,2,34,1.0,9827,4.113869950137377
9.0,100,0,3.51,47,17.0,10.0,6.0,8.0,6.0,0,0,0,0,green,7,3,34,1.0,9827,4.113869950137377
11.0,100,0,3.73,26,12.0,4.0,3.0,5.0,2.0,0,0,0,0,red,25,2,43,1.0,1160,4.143965517241379
13.0,1000,0,3.36,350,115.0,75.0,54.0,33.0,73.0,0,0,0,0,red,50,3,14,0.0,8821,3.872009976193176
11.0,5000,1,4.16,1401,777.0,298.0,185.0,54.0,87.0,0,0,0,0,white,41,2,37,0.0,13879,4.054470783197637
7.0,1000,0,4.02,636,330.0,128.0,90.0,34.0,54.0,0,0,0,0,white,50,2,41,1.0,35358,4.018157135584592
9.0,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,black,50,3,43,1.0,291,3.690721649484536
8.0,100,0,4.19,54,33.0,10.0,4.0,2.0,5.0,1,0,1,0,pink,50,2,21,1.0,8989,3.851930136833908
8.0,1000,0,4.06,121,61.0,28.0,16.0,10.0,6.0,0,0,0,0,pink,1,3,42,0.0,3300,4.024242424242424
6.0,5000,1,4.26,550,322.0,122.0,62.0,13.0,31.0,1,0,1,0,gray,20,2,48,0.0,5781,4.274865940148763
14.0,100,0,4.5,113,82.0,17.0,7.0,3.0,4.0,1,0,1,0,gray,50,3,40,0.0,7627,4.04772518683624
13.0,100,0,4.09,127,68.0,27.0,15.0,9.0,8.0,0,0,0,0,pink,5,3,40,0.0,26833,4.235381805985168
13.0,1000,0,4.14,870,520.0,133.0,106.0,40.0,71.0,0,0,0,0,blue,50,3,43,1.0,16523,4.038733886098166
5.0,5000,1,3.88,883,446.0,162.0,109.0,59.0,107.0,0,0,0,0,black,50,2,23,0.0,11883,4.120676596818985
3.69,100,1,4.36,11,6.0,3.0,2.0,0.0,0.0,1,0,0,1,black,1,1,27,0.0,277,3.855595667870036
3.85,1000,1,3.23,185,51.0,33.0,42.0,26.0,33.0,0,0,0,0,multicolor,1,1,25,0.0,703,3.9601706970128014
11.0,100,0,3.91,22,13.0,1.0,4.0,1.0,3.0,0,0,0,0,white,50,3,40,0.0,7363,4.106342523427951
2.0,1000,0,4.19,81,50.0,14.0,6.0,4.0,7.0,1,0,1,0,green,1,1,35,1.0,126370,4.14695734747171
8.0,100,1,4.5,14,9.0,3.0,2.0,0.0,0.0,0,0,0,0,white,1,2,15,0.0,173,3.901734104046243
7.0,10,0,3.36,11,4.0,1.0,3.0,1.0,2.0,0,0,0,0,black,1,2,38,1.0,4485,3.810479375696767
11.0,1000,0,3.73,154,68.0,31.0,21.0,14.0,20.0,0,0,0,0,white,50,3,42,1.0,47639,4.2134385692394885
11.0,5000,1,3.2,249,85.0,35.0,38.0,26.0,65.0,0,0,0,0,black,35,2,28,0.0,88193,4.080890773644167
2.7,10000,1,4.13,1165,667.0,217.0,137.0,59.0,85.0,0,0,0,0,floral,1,1,33,0.0,16013,4.108849060138637
5.83,5000,0,3.99,639,337.0,118.0,89.0,33.0,62.0,0,0,0,0,green,50,2,40,0.0,91631,3.83793694273772
11.0,20000,1,3.76,8029,3689.0,1502.0,1160.0,592.0,1086.0,0,0,0,0,black,19,2,43,1.0,17760,4.137105855855856
12.0,100,0,3.97,37,23.0,4.0,1.0,4.0,5.0,0,0,0,0,white,50,3,42,0.0,1452,3.7355371900826446
5.66,100,0,3.08,13,3.0,3.0,3.0,0.0,4.0,0,0,0,0,black,50,2,35,1.0,2782,4.06901509705248
16.0,100,0,4.0,11,5.0,3.0,2.0,0.0,1.0,0,0,0,0,black,50,5,26,0.0,3588,4.148272017837235
3.67,1000,0,4.09,197,97.0,48.0,33.0,10.0,9.0,0,0,0,0,black,50,1,43,0.0,11505,4.136723163841808
12.0,100,0,3.73,104,40.0,24.0,24.0,4.0,12.0,0,0,0,0,yellow,50,3,42,0.0,17002,4.027820256440418
2.71,100,1,3.4,20,6.0,5.0,4.0,1.0,4.0,0,0,0,0,pink,2,1,31,0.0,3762,3.7974481658692185
5.73,100,0,4.03,63,29.0,14.0,15.0,3.0,2.0,0,0,0,0,black,50,1,137,0.0,3852,4.003115264797508
8.0,10000,0,3.84,1958,889.0,427.0,291.0,144.0,207.0,0,0,0,0,blue,50,2,25,0.0,61895,4.268002261895145
9.0,100,0,3.7,27,11.0,4.0,6.0,5.0,1.0,0,0,0,0,blue,50,3,81,0.0,104,3.894230769230769
14.0,100,0,2.7,20,6.0,1.0,3.0,1.0,9.0,0,0,0,0,pink,14,3,27,1.0,1643,3.922702373706634
3.66,100,0,3.04,23,7.0,3.0,4.0,2.0,7.0,0,0,0,0,blue,50,1,138,0.0,7858,3.9531687452277935
6.0,100,0,3.4,5,2.0,0.0,2.0,0.0,1.0,0,0,0,0,yellow,50,2,14,1.0,112,3.625
12.0,1000,0,3.58,137,63.0,18.0,17.0,14.0,25.0,0,0,0,0,white,50,3,43,0.0,15407,3.855390406957876
9.0,5000,0,3.68,856,358.0,169.0,147.0,64.0,118.0,0,0,0,0,pink,50,3,43,0.0,5083,3.9474719653747785
13.0,100,1,3.55,20,8.0,5.0,1.0,2.0,4.0,0,0,0,0,black,50,3,38,0.0,111,3.774774774774775
3.0,50,0,4.25,4,3.0,0.0,0.0,1.0,0.0,0,0,0,0,orange,1,1,27,0.0,28,4.035714285714286
9.0,1000,1,3.67,108,43.0,20.0,24.0,8.0,13.0,0,0,0,0,multicolor,1,3,35,0.0,12441,3.924684510891408
11.0,1000,0,3.62,131,53.0,26.0,21.0,11.0,20.0,0,0,0,0,pink,50,2,41,0.0,8362,3.817149007414494
11.0,100,0,3.55,89,37.0,17.0,10.0,8.0,17.0,0,0,0,0,pink,17,3,32,0.0,88,3.5568181818181817
11.0,100,1,3.13,45,11.0,11.0,7.0,5.0,11.0,0,0,0,0,blue,1,3,26,0.0,364,3.381868131868132
9.0,10000,1,3.78,2090,892.0,440.0,379.0,168.0,211.0,0,0,0,0,black,50,3,40,0.0,839882,4.103759813878616
7.0,1000,0,3.99,194,98.0,41.0,25.0,15.0,15.0,0,0,0,0,black,50,2,40,1.0,2946,4.31602172437203
3.73,100,1,4.37,27,17.0,7.0,1.0,0.0,2.0,1,0,1,0,white,5,1,48,0.0,343,4.521865889212828
8.0,50,0,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,yellow,5,2,23,1.0,127,3.874015748031496
3.81,100,1,3.32,25,11.0,3.0,2.0,1.0,8.0,0,0,0,0,orange,50,1,35,0.0,613,3.9445350734094617
6.0,10000,1,3.78,1941,912.0,349.0,288.0,131.0,261.0,0,0,0,0,green,20,2,41,0.0,31559,4.123419626730885
12.0,1000,0,4.09,702,386.0,143.0,81.0,35.0,57.0,0,0,0,0,white,10,3,37,0.0,104269,4.253287170683521
6.0,100,1,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,black,1,2,27,1.0,28,4.035714285714286
6.0,10000,0,4.09,2789,1442.0,635.0,401.0,137.0,174.0,0,0,0,0,white,50,2,45,0.0,11596,4.280441531562608
9.0,50000,0,3.83,13198,6060.0,2562.0,2214.0,1033.0,1329.0,0,0,0,0,yellow,50,3,53,0.0,37076,4.302082209515589
13.0,50,0,4.33,12,7.0,3.0,1.0,1.0,0.0,0,0,0,0,pink,1,3,79,0.0,14358,4.093536704276362
11.0,10000,0,3.75,1717,745.0,349.0,274.0,145.0,204.0,0,0,0,0,white,50,3,23,0.0,190918,4.235886611005772
3.9,1000,0,3.11,57,19.0,4.0,13.0,6.0,15.0,0,0,0,0,pink,9,1,91,1.0,2072,3.882722007722008
8.0,100,1,4.33,110,69.0,23.0,7.0,7.0,4.0,1,0,1,0,blue,50,2,43,0.0,1032,4.577519379844961
6.0,50000,0,4.2,12880,7337.0,2647.0,1643.0,623.0,630.0,1,0,1,0,black,18,2,53,0.0,38264,4.227942713777964
6.0,5000,0,3.93,549,286.0,90.0,78.0,36.0,59.0,0,0,0,0,black,50,2,43,1.0,80093,4.006692220293909
8.0,50,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,black,50,3,41,0.0,21485,4.146241563881778
4.68,1000,1,3.69,127,53.0,25.0,21.0,12.0,16.0,0,0,0,0,blue,50,1,43,0.0,45372,4.057810984748303
8.0,1000,0,4.0,180,91.0,39.0,28.0,3.0,19.0,0,0,0,0,black,50,3,41,0.0,139223,3.933581376640354
8.0,20000,0,4.05,8904,4640.0,1964.0,1121.0,493.0,686.0,0,0,0,0,black,50,2,31,0.0,19221,4.168097393475886
8.0,1000,1,3.61,256,109.0,47.0,36.0,20.0,44.0,0,0,0,0,white,50,3,38,0.0,19760,4.141953441295547
7.0,100,0,2.9,10,4.0,0.0,0.0,3.0,3.0,0,0,0,0,white,50,2,33,0.0,32,3.1875
7.0,10000,0,4.11,2483,1325.0,521.0,360.0,134.0,143.0,0,0,0,0,black,50,2,31,0.0,34311,4.066217831016292
7.0,1000,1,3.28,179,64.0,25.0,30.0,18.0,42.0,0,0,0,0,white,50,2,109,0.0,13625,4.382091743119266
5.65,1000,1,3.87,108,50.0,20.0,21.0,8.0,9.0,0,0,0,0,yellow,50,1,36,0.0,550,4.054545454545455
9.0,1000,0,4.09,520,281.0,113.0,56.0,30.0,40.0,0,0,0,0,black,13,3,94,1.0,38985,4.064229831986662
8.0,10000,0,3.35,1316,456.0,237.0,210.0,141.0,272.0,0,0,0,0,yellow,50,2,36,0.0,1987,3.987921489682939
12.0,1000,0,4.18,239,150.0,36.0,20.0,13.0,20.0,0,0,0,0,blue,50,3,52,0.0,5042,4.146568821896073
3.84,1000,0,3.18,55,19.0,7.0,10.0,3.0,16.0,0,0,0,0,green,50,1,36,0.0,791,4.31858407079646
8.0,10000,1,3.56,1473,545.0,306.0,261.0,152.0,209.0,0,0,0,0,black,50,3,39,0.0,11148,4.180749910297811
12.0,1000,0,3.87,344,178.0,56.0,41.0,24.0,45.0,0,0,0,0,green,50,3,12,1.0,639,4.007824726134586
5.79,100,1,3.96,53,27.0,9.0,7.0,8.0,2.0,0,0,0,0,white,1,2,43,0.0,104,3.7211538461538463
7.0,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,blue,50,2,41,0.0,3694,4.0422306442880345
3.0,1000,1,4.05,327,170.0,71.0,45.0,14.0,27.0,0,0,0,0,black,1,1,90,1.0,72885,4.07985182136242
13.0,1000,1,4.01,156,85.0,32.0,12.0,10.0,17.0,0,0,0,0,brown,50,3,30,1.0,4508,4.330745341614906
8.0,10000,0,4.04,1589,770.0,391.0,248.0,77.0,103.0,0,0,0,0,white,9,2,43,0.0,3665,4.194270122783084
8.0,100,1,3.64,11,5.0,2.0,1.0,1.0,2.0,0,0,0,0,purple,26,2,25,1.0,70,3.5142857142857142
9.0,100,1,4.07,46,26.0,7.0,7.0,2.0,4.0,0,0,0,0,beige,10,3,30,0.0,300,3.966666666666667
9.0,1000,1,4.27,754,431.0,171.0,100.0,30.0,22.0,1,0,1,0,pink,50,3,43,0.0,18029,4.100615674746242
4.9,1000,1,3.83,99,43.0,18.0,23.0,8.0,7.0,0,0,0,0,white,1,1,41,0.0,17752,3.8996732762505633
8.0,1000,0,4.14,196,113.0,35.0,25.0,8.0,15.0,0,0,0,0,black,50,3,39,1.0,6275,4.383107569721116
25.0,50,1,3.17,6,2.0,1.0,1.0,0.0,2.0,0,0,0,0,multicolor,10,7,27,0.0,401,4.00997506234414
2.0,100,1,2.57,7,1.0,1.0,2.0,0.0,3.0,0,0,0,0,yellow,5,1,30,1.0,12919,4.024460097530769
9.0,1000,1,3.52,295,126.0,38.0,48.0,28.0,55.0,0,0,0,0,gray,17,3,35,0.0,12441,3.924684510891408
11.0,100,0,4.24,55,33.0,11.0,5.0,3.0,3.0,0,0,0,0,green,9,2,105,1.0,6121,4.365789903610521
12.0,1000,1,4.22,206,119.0,44.0,24.0,8.0,11.0,1,0,1,0,gray,8,3,37,0.0,2495,4.211623246492986
9.0,10000,0,3.77,1721,752.0,368.0,260.0,141.0,200.0,0,0,0,0,red,17,3,47,0.0,2888,4.1921745152354575
7.0,10,0,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,gray,2,2,21,0.0,46,3.608695652173913
8.0,100,1,4.0,55,30.0,9.0,7.0,4.0,5.0,0,0,0,0,black,50,2,43,0.0,2199,4.106866757617099
8.0,1000,0,4.22,124,75.0,25.0,8.0,8.0,8.0,0,0,0,0,gray,50,3,43,1.0,3950,4.057468354430379
15.0,5000,0,3.51,1257,498.0,220.0,197.0,108.0,234.0,0,0,0,0,red,10,4,42,0.0,19184,4.471017514595497
14.0,5000,0,3.52,1442,573.0,250.0,227.0,139.0,253.0,0,0,0,0,black,50,4,43,1.0,7874,3.95999491998984
13.0,20000,1,2.97,2191,603.0,321.0,343.0,263.0,661.0,0,0,0,0,green,34,3,35,0.0,14482,4.001588178428394
4.83,50,1,2.0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,white,3,1,39,1.0,57,3.824561403508772
6.0,100,1,4.0,2,1.0,0.0,1.0,0.0,0.0,0,0,0,0,black,50,2,44,0.0,102568,4.051049060135715
13.0,100,0,4.35,26,18.0,4.0,1.0,1.0,2.0,1,0,1,0,multicolor,50,3,139,0.0,21,4.047619047619048
11.0,5000,0,4.34,728,456.0,148.0,72.0,20.0,32.0,1,0,1,0,blue,15,2,20,0.0,8500,4.081176470588235
8.0,1000,0,3.6,141,64.0,22.0,19.0,7.0,29.0,0,0,0,0,pink,50,3,24,1.0,3771,3.881463802704853
7.0,1000,0,4.16,129,72.0,26.0,17.0,7.0,7.0,0,0,0,0,black,50,2,73,1.0,941,4.20403825717322
9.0,100,1,3.18,72,17.0,19.0,12.0,8.0,16.0,0,0,0,0,red,10,3,26,0.0,288,3.7291666666666665
2.0,5000,1,3.89,496,254.0,80.0,72.0,33.0,57.0,0,0,0,0,green,1,1,35,1.0,14095,4.089677190493083
8.0,10000,0,4.01,2543,1315.0,482.0,383.0,180.0,183.0,0,0,0,0,black,50,2,40,0.0,110548,4.143666099793755
8.0,1000,1,3.63,161,64.0,31.0,30.0,14.0,22.0,0,0,0,0,gray,50,2,49,0.0,1653,3.973381730187538
8.0,5000,0,4.14,2737,1582.0,524.0,278.0,137.0,216.0,0,0,0,0,pink,50,3,36,1.0,68339,4.298745957652292
18.0,5000,1,4.03,1058,539.0,240.0,132.0,61.0,86.0,0,0,0,0,blue,50,5,41,0.0,12348,3.794946550048591
11.0,20000,1,3.7,2682,1194.0,480.0,401.0,223.0,384.0,0,0,0,0,purple,50,3,35,0.0,12974,3.965700632033297
11.0,20000,0,3.87,5719,2720.0,1171.0,820.0,408.0,600.0,0,0,0,0,brown,50,2,38,0.0,151914,4.127921060600077
4.0,10000,0,4.03,2150,1115.0,445.0,291.0,144.0,155.0,0,0,0,0,red,50,1,41,0.0,230951,4.311065983693511
8.0,10000,0,3.71,951,420.0,176.0,143.0,84.0,128.0,0,0,0,0,white,50,2,31,0.0,4213,4.0583906954664135
8.0,5000,0,3.94,957,502.0,161.0,136.0,54.0,104.0,0,0,0,0,purple,50,2,21,0.0,4373,4.178367253601646
6.0,1000,1,3.94,251,120.0,53.0,41.0,18.0,19.0,0,0,0,0,white,50,2,54,0.0,6457,3.970419699550875
5.87,20000,1,3.98,4137,2090.0,852.0,576.0,278.0,341.0,0,0,0,0,red,5,1,18,0.0,4646,4.118811881188119
7.0,20000,1,4.0,2464,1306.0,463.0,305.0,157.0,233.0,0,0,0,0,green,2,2,50,0.0,3271,4.069703454601039
14.0,5000,0,3.83,912,428.0,174.0,143.0,60.0,107.0,0,0,0,0,white,50,4,41,0.0,38258,3.955434157561817
19.0,20000,1,4.4,3787,2541.0,673.0,309.0,73.0,191.0,2,1,1,0,purple,50,6,57,0.0,295161,4.32994873984029
8.0,5000,1,3.7,917,421.0,142.0,147.0,75.0,132.0,0,0,0,0,green,10,2,38,0.0,8166,4.175851089884889
7.0,5000,0,4.02,1046,545.0,200.0,161.0,59.0,81.0,0,0,0,0,red,50,2,43,0.0,36361,3.967520145210528
8.0,10000,1,3.09,775,223.0,123.0,137.0,84.0,208.0,0,0,0,0,pink,50,2,43,0.0,54504,3.80168428005284
8.0,1000,1,3.93,54,27.0,12.0,6.0,2.0,7.0,0,0,0,0,yellow,19,2,28,1.0,88193,4.080890773644167
12.0,100,0,3.59,64,24.0,16.0,10.0,2.0,12.0,0,0,0,0,white,50,3,44,1.0,5244,4.0139206712433255
6.0,5000,0,4.04,846,451.0,168.0,109.0,47.0,71.0,0,0,0,0,pink,26,2,41,0.0,21485,4.146241563881778
11.0,50000,0,3.91,13488,6325.0,3006.0,1998.0,916.0,1243.0,0,0,0,0,black,50,3,31,0.0,17816,4.179445442299057
5.0,100,0,4.27,22,13.0,4.0,4.0,0.0,1.0,0,0,0,0,green,5,2,43,0.0,521,4.126679462571977
9.0,100,1,3.72,109,51.0,14.0,21.0,9.0,14.0,0,0,0,0,pink,50,3,36,0.0,267,4.04119850187266
15.0,1000,1,3.87,546,257.0,112.0,87.0,30.0,60.0,0,0,0,0,yellow,50,4,40,1.0,6775,4.184059040590406
15.0,100,0,4.11,56,29.0,14.0,7.0,2.0,4.0,0,0,0,0,blue,50,4,41,0.0,2166,4.030470914127424
11.0,1000,1,3.93,90,42.0,21.0,13.0,7.0,7.0,0,0,0,0,red,36,2,29,0.0,11401,4.093588281729673
14.0,100,0,3.79,103,47.0,20.0,16.0,7.0,13.0,0,0,0,0,black,50,3,49,0.0,29265,4.288399111566718
6.0,20000,1,3.97,2564,1281.0,538.0,365.0,147.0,233.0,0,0,0,0,blue,50,2,35,0.0,12974,3.965700632033297
13.0,1000,0,3.47,487,187.0,78.0,82.0,59.0,81.0,0,0,0,0,blue,50,3,14,0.0,3670,3.9787465940054494
3.86,100,1,3.48,23,9.0,4.0,2.0,5.0,3.0,0,0,0,0,green,1,1,49,1.0,55670,4.1214837434884135
3.74,10000,1,4.23,1416,852.0,267.0,147.0,68.0,82.0,1,0,1,0,gray,50,1,41,1.0,37956,4.030377278954579
7.0,100,0,3.23,43,14.0,6.0,9.0,4.0,10.0,0,0,0,0,orange,1,2,40,0.0,7363,4.106342523427951
12.0,1000,0,3.61,171,73.0,30.0,26.0,13.0,29.0,0,0,0,0,white,7,3,54,0.0,4811,4.194554146747038
8.0,100,0,3.07,14,3.0,2.0,5.0,1.0,3.0,0,0,0,0,black,50,2,40,0.0,43,3.186046511627907
12.0,100,0,4.09,11,7.0,1.0,1.0,1.0,1.0,0,0,0,0,black,50,3,84,0.0,1770,3.9338983050847456
7.0,100,0,3.65,20,8.0,5.0,2.0,2.0,3.0,0,0,0,0,red,50,2,18,0.0,24,3.625
8.0,1000,0,3.74,638,266.0,135.0,119.0,41.0,77.0,0,0,0,0,white,50,2,44,1.0,9034,4.1911667035643125
6.0,1000,0,4.11,76,44.0,11.0,11.0,5.0,5.0,0,0,0,0,red,50,2,43,0.0,54504,3.80168428005284
4.0,100,1,4.07,46,23.0,12.0,6.0,1.0,4.0,0,0,0,0,yellow,50,1,48,1.0,32168,3.884543645859239
9.0,5000,1,3.8,501,217.0,96.0,102.0,42.0,44.0,0,0,0,0,white,50,3,43,0.0,11505,4.136723163841808
3.0,100,1,4.29,58,36.0,13.0,3.0,2.0,4.0,1,0,1,0,black,5,1,34,1.0,1050,3.883809523809524
16.0,100,1,3.73,89,39.0,21.0,10.0,4.0,15.0,0,0,0,0,yellow,50,5,41,0.0,130598,3.946790915634237
5.84,1000,0,4.19,307,171.0,71.0,35.0,12.0,18.0,0,0,0,0,blue,1,1,40,1.0,10377,4.172785968969837
11.0,100,1,3.4,10,4.0,1.0,2.0,1.0,2.0,0,0,0,0,white,50,2,43,0.0,33855,3.917353418992764
2.0,100,1,3.53,58,20.0,14.0,10.0,5.0,9.0,2,1,0,1,white,1,1,45,1.0,689,4.030478955007257
8.0,1000,1,3.13,111,41.0,10.0,13.0,16.0,31.0,0,0,0,0,gray,3,3,25,1.0,6623,4.072474709346218
7.0,5000,1,3.79,797,349.0,158.0,149.0,58.0,83.0,0,0,0,0,multicolor,17,2,40,0.0,4809,4.250155957579539
2.0,5000,1,3.7,355,155.0,69.0,53.0,25.0,53.0,0,0,0,0,multicolor,2,1,23,0.0,12309,4.045170200666179
8.0,1000,1,4.14,429,231.0,102.0,47.0,21.0,28.0,0,0,0,0,blue,2,3,36,0.0,905,3.9392265193370166
11.0,1000,1,3.73,128,54.0,24.0,28.0,6.0,16.0,0,0,0,0,black,50,2,38,1.0,105015,3.789601485502071
5.0,100,0,3.72,54,24.0,11.0,7.0,4.0,8.0,0,0,0,0,green,38,1,17,0.0,4836,4.039495450785774
12.0,5000,1,3.91,192,104.0,25.0,28.0,12.0,23.0,0,0,0,0,pink,50,3,42,0.0,571,4.017513134851138
